Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class,Hour,label,scores
166198.0,-35.5485392112513,-31.8504841430453,-48.3255893623954,15.3041839851875,-113.743306711146,73.3016255459646,120.589493945238,-27.3473599337598,-3.87242453038611,-12.0054867807373,6.85389670664344,-9.18941787565569,7.12688295859376,-6.79594155719079,8.87774159774277,17.3151115176278,-7.17380530169518,-1.96804418826701,5.5017472139665,-54.497720494566,-21.6201196505274,5.71230304286357,-1.58109750786105,4.58454913689817,4.55468275626127,3.41563624349633,31.6121981061363,-15.4300839055349,25691.16,0,46.0,-1,-0.4777152105399729
95286.0,-34.5492960902358,-60.4646176556493,-21.3408541341773,16.8753440335975,-19.2290753418689,6.33525946112305,24.4227156538183,-4.96456618217565,0.188912105920729,-8.90818214907509,-0.0835135132064674,-2.28186606376305,3.7393658809182,5.98921033200754,2.58216178487832,3.03287393448113,0.530778941130874,4.71239756635225,-6.93829731768481,38.1172091261285,11.5025799642917,-9.49942296430251,-16.5131859118675,0.744341223508735,-7.08132534637739,-2.60455055280817,-3.55096314850856,3.25080214603931,18910.0,0,26.0,-1,-0.4186906261931951
48401.0,-36.8023199088745,-63.3446983175027,-20.6457938971874,16.7155373723131,-20.6720638844186,7.69400233548118,24.9565873373833,-4.73011069794637,-2.68731175419343,-8.4234037916184,1.18635975047694,1.87998205587773,3.49672267267696,4.08250345152737,1.40617806809999,0.773132920896379,0.902963574986372,5.04106918541184,-7.21352743017759,39.4209042482199,11.4553133416159,-10.933143697655,-17.1736649383127,1.18070013328976,-7.02578318190186,-2.53432972105675,-3.60247947620498,3.45022448127565,19656.53,0,13.0,-1,-0.4119812177547514
102114.0,-28.2550528932108,21.4672029942752,-26.8713387797136,11.7374361361796,-17.9996302850189,6.0659013519233,-41.5067960832574,-38.9872627434095,-13.4340663182301,-24.4031849699728,3.40932261990014,-9.60826735632918,-3.07631796817408,0.240060357919937,-2.83667693195872,-6.594756991638,-12.9575309948449,-5.61352195004329,-0.248828402209821,10.4407179813405,-21.4537362781468,8.36198519168435,4.90911112135878,0.0983279449493119,-1.50873912052995,0.0087112904784173,-5.4078236392388,-0.183811044930697,0.0,1,28.0,-1,-0.3882934893356942
102572.0,-28.7092292541793,22.0577289904909,-27.8558111336212,11.8450129100508,-18.9838125824286,6.47411462748849,-43.5572415712451,-41.0442609210741,-13.3201546920984,-24.5882624372475,3.48195180343701,-9.12834128617468,-3.00825547830858,0.796579962453559,-2.1022985205307,-5.66036644069929,-13.0327849564566,-5.39234917412895,-0.901040817847599,11.0590042933942,-22.7976039055519,8.31627543891357,5.46622995370963,0.0238542303884927,-1.52714472319428,-0.145225187134896,-5.68233823990698,-0.439133675051458,0.01,1,28.0,-1,-0.3831475685250224
51575.0,-14.9043401826092,12.7938800832324,-7.88873946105811,0.512372693837271,-7.66182930151388,16.6140541011483,-31.76494649021,-73.2167184552674,-6.29073038591614,-14.7410963766699,-3.03823705055619,7.8483920756446,-5.79188120632084,10.5267660517847,-4.09794713061861,5.47728342820286,3.04915263031743,1.54271986579022,-4.28938166431805,16.7564479267279,-34.8303821448146,10.5030900899454,4.24507266289156,-1.41281305400591,-0.730374080430434,0.133556567866313,-0.394369849883876,0.942177304235776,500.0,0,14.0,-1,-0.3825825676392647
39954.0,-56.407509631329,-72.7157275629303,-6.60526455012092,16.4912171736623,34.8016658766686,-26.1605059358433,-19.399981013449,-1.5012995003112,6.96769845415781,9.53778008294537,3.08939479155133,1.77645225213451,3.73274433217423,-2.53079151962878,5.78451388962946,3.90398823637028,-1.92931422376138,0.206698525634258,2.80588291852694,-12.3609620770731,-6.26687778237093,-1.2721672448564,7.89308225421292,0.767805275962868,5.37659495829949,0.163672403597215,-8.35831663793055,33.8478078188831,1201.83,0,11.0,-1,-0.37835358367134686
142019.0,-37.5580671123523,-29.3359915779474,-24.9623217802769,8.41361599668251,-35.1821203113785,21.5504961925796,36.8773682682598,-8.915982171374,5.04656614290501,0.909473837449234,3.9196856798633,-0.384259959956165,4.31615623150498,-3.11369438571603,5.66766717089081,8.28988955954619,-2.49093454269869,-3.57090680752619,1.6638989814824,-28.009635333749,-11.2632352147417,-1.15082768254119,-7.80090231246774,1.27271594940707,1.96536508482059,0.767816795952858,3.24818892919618,13.0135458870081,5964.95,0,39.0,-1,-0.36930597626858463
75207.0,-3.43260231789571,-3.11012293690014,9.38255843282114,-1.21880844460865,7.51523774487213,3.39954047623152,15.6617156861061,-18.9580167660129,15.5949946071278,23.7451361206545,6.4850951092273,-6.76543282900551,-1.14960991213493,-18.392091495673,3.3044097102594,-5.88359795519697,-8.5076284379201,-2.69621329432255,0.620848575241776,1.65017800936865,-3.17715309880207,2.76691679687754,-2.97135904791802,0.539097106279775,-3.96345398533921,-2.06856086855144,-22.5656793207827,-11.7108956394515,243.26,0,20.0,-1,-0.3677003848296355
101313.0,-25.825982149082,19.1672390103062,-25.3902293121699,11.1254347149714,-16.6826439195391,3.93369943022963,-37.0603114554112,-28.7597989339836,-11.1266235224579,-23.2282548357516,3.7859770496129,-10.5224940129243,-2.65749636392801,-3.79279543594993,-4.49894467676621,-6.55787310177539,-12.8672447953713,-5.80459047549908,-1.25446534452587,7.90737812724062,-16.9220157786505,5.70368400806478,3.51001884069223,0.0543302268964685,-0.671983312405663,-0.209431359115655,-4.95002186384908,-0.448412770754799,2.28,1,28.0,-1,-0.36600827177398565
142071.0,-46.8550472007818,-45.6079725644236,-18.3209025969561,13.1291433551249,0.775717138799534,-2.69583350409893,1.08746091409129,-4.24100158050307,6.64506313234882,3.81770996353733,2.90310779450671,3.64691360271589,4.36999837897829,-0.17806670375174,5.82565431863365,6.35185349844491,-0.638415002549107,-4.20044341022877,1.47066522135064,-23.4201725720228,-7.85271087816259,-5.3027491268444,-27.5336432850003,2.02381638992613,-3.85609673136876,-0.478301993285442,-4.1392689768699,13.9996875408379,303.8,0,39.0,-1,-0.3642721077049831
100924.0,-23.9847466495794,16.6978316913154,-22.209874815521,9.5849686202149,-16.2304387891461,2.59633265752887,-33.2393281671892,-21.5600394546929,-10.8425258685569,-19.836148851696,3.22323270290842,-10.8951335063028,-1.52345240330584,0.116303256118652,-3.09880532704263,-7.60642457511483,-18.1082610229766,-7.51186615794432,-1.24328515722898,5.80455066066397,-12.6150228644215,5.77408726884239,2.7502214496329,0.513411099654255,-1.60880380395117,-0.459624387540527,-4.62612660780224,-0.334560720645878,1.0,1,28.0,-1,-0.34989587768862884
121450.0,-28.2627748318304,-26.5515146789918,-15.9305859231212,6.94520685716299,-19.203496821093,13.4617367799802,23.7187830054219,-9.41931445777912,5.26477254130845,2.36248763498771,4.02134380506355,-0.229002638767627,2.78818020748996,-3.6618235131736,4.82457742556794,5.19651605603744,-2.57106774350134,-3.97714110535939,0.900340161272848,-21.028271705455,-8.70134062838084,-2.93257491581857,-22.4591701975984,1.77100349629474,-3.68473666819451,-0.10688554088123,4.07187673902844,-2.38308134230275,4861.64,0,33.0,-1,-0.3400876673699522
136137.0,-40.0425374953845,-38.4308423983671,-21.2771760840676,10.5272427974563,-16.2960904993541,8.79951473440852,19.5532002343356,-6.22178450845425,6.12132390951416,2.8814543107288,3.27457399475981,1.28374681945182,3.95139065065447,-1.88712098561634,5.12618708176407,5.99826287883688,-1.8883571764854,-3.27784432818431,0.0889925406936092,-15.6925357114012,-7.2927566027439,-3.83479857386593,-20.0348481585332,1.57538510677468,-4.19646829312296,-0.851794401058298,0.375152120124654,-1.17813445298177,1676.6,0,37.0,-1,-0.33835060389469784
32605.0,-23.3831285417502,-18.098803947539,-20.1953671409547,4.24910423701076,-42.1478983728015,22.5292984665587,36.6772679454031,-4.8627999588005,1.64561851416485,-7.76189037578948,-0.0510134671318581,-0.0238195663700281,3.02741432629213,-0.504989389657,2.03253173302288,6.0985294505409,-0.205513759087468,-1.03132081000606,0.220769294456792,-13.6945840902438,-5.89322954903298,-0.139750972138201,-6.08617267981218,1.92497292619687,0.669689054390332,0.449781075174425,11.1357398445742,-9.61791545238239,7429.15,0,9.0,-1,-0.3338476277797363
144755.0,-11.0660267051462,-5.31298352818305,-13.3914323166399,2.67407749665794,-27.7374874311919,16.410637521768,21.4445081590566,-9.61108294834142,0.999300481679405,-2.65689550309028,0.588600135089414,-0.0605547150761609,1.98429995118963,-0.16734437729502,3.35935650901288,5.56238781351261,-1.32116001196691,-2.02829511482356,-0.786453577479729,-16.0736611617353,-6.64706578653305,-1.64727073512827,-30.269720014317,3.3408803480175,-6.42933398851298,0.167627551057666,8.10429744159979,-2.28291862814639,8360.0,0,40.0,-1,-0.33063339174713247
100223.0,-19.6418567335974,14.7063346696674,-22.8012376947782,12.1146718424589,-14.898112530969,0.840777704221173,-28.0112929096778,-11.9196388199434,-8.9609216998511,-18.9132433348732,4.971248707036,-12.6863075224956,-1.07144311342478,-7.38337003956967,-2.99243029925503,-8.58230865037102,-13.8065681285297,-6.00035879778826,1.42263161326029,3.83464904792346,-8.22887409813848,3.31817776987025,2.58521234602075,0.195008569338351,-1.19480304002391,0.0384229399473607,-4.12674625203028,-0.645329219040983,2.28,1,27.0,-1,-0.3297601784722154
100298.0,-22.3418888868038,15.53613332478,-22.8652284959099,7.04337354768731,-14.1831291919342,-0.463144880408286,-28.2151120538009,-14.6077905214735,-9.48145633401495,-20.9491915543611,4.73958247105186,-11.9249546896802,-1.50141102577851,-3.83678146634435,-2.72032883823594,-8.88010567222989,-15.8251362851177,-6.75042522352437,-0.129188144339879,4.10001904830367,-9.11042257588182,4.15889482041313,1.41292844456256,0.38280067392155,0.447153952515532,-0.632816336434319,-4.38015425911661,-0.467862869164174,1.0,1,27.0,-1,-0.3295239636363859
146772.0,-35.9051049094583,-31.0413623671935,-19.4729082807468,9.21695986688096,-18.8635529891719,10.7133256361021,16.6872654927599,-9.60923377389294,3.29655936123587,-1.36848412842401,2.54532700024345,1.88256300506463,3.7278287159699,0.418747984840506,5.50111659592562,7.05913181057395,-0.955952392852103,-2.11310061007396,-0.0831831015219383,-21.964898279756,-2.66170093864308,-3.01633704063957,-19.3312549385962,0.987774123435924,-2.18089930600875,-0.172479731271754,6.22814032103202,-2.83009094252247,3552.96,0,40.0,-1,-0.32665745523878165
143863.0,-41.9287375244141,-40.8039812191374,-22.5887591009321,11.8447027291884,-8.72959687876881,3.28129550459221,14.2031886837565,-5.24528605008455,4.87453331860331,1.36321271041905,4.01814055384765,1.048973254761,3.78911620752853,-3.70400828584559,5.72047863245698,6.44279790144451,1.09194912478757,-1.41765395695862,-0.635708383489652,-14.1576289130747,-5.86238296290745,-3.43316371638481,-21.3036657586413,1.32175035791164,-4.08435021074696,-0.601799212016816,-2.7873385932427,-0.816680265719642,200.0,0,39.0,-1,-0.3247972133652346
122723.0,-35.2740102335273,-34.8893418314339,-15.0700153919079,9.21156358426538,-6.22683453895961,3.82806308317818,10.7788051905503,-6.46200304708645,6.58839488346422,4.52427801008522,3.55663403038143,1.44512651947499,3.04821085884979,-2.46353377870456,4.97005728049003,4.51660334142627,-1.78410961768732,-3.83929919888586,0.356393533338146,-15.5957372601513,-7.09034028087608,-4.72218555518996,-26.4297413575298,1.76548563776455,-4.56450618025624,-0.594620070125724,1.11084785339491,-0.714246768431468,1676.6,0,34.0,-1,-0.3247212561478978
94362.0,-26.4577446501446,16.497471901867,-30.1773174564996,8.90415677106517,-17.8925996927224,-1.22790388102871,-31.1973285494605,-11.43892041491,-9.46257260540015,-22.1870885620007,4.41999660154863,-10.5923050053728,-0.703795803703315,-3.92620731586873,-2.40024649210124,-6.80988994039049,-12.4623149481086,-5.50105078380738,-0.567939572890149,2.81224110932946,-8.75569832116533,3.46089334478551,0.896537503959012,0.254835536763482,-0.738096558530353,-0.966564233789852,-7.26348214633855,-1.32488430656137,1.0,1,26.0,-1,-0.3237557630580601
94362.0,-26.4577446501446,16.497471901867,-30.1773174564996,8.90415677106517,-17.8925996927224,-1.22790388102871,-31.1973285494605,-11.43892041491,-9.46257260540015,-22.1870885620007,4.41999660154863,-10.5923050053728,-0.703795803703315,-3.92620731586873,-2.40024649210124,-6.80988994039049,-12.4623149481086,-5.50105078380738,-0.567939572890149,2.81224110932946,-8.75569832116533,3.46089334478551,0.896537503959012,0.254835536763482,-0.738096558530353,-0.966564233789852,-7.26348214633855,-1.32488430656137,1.0,1,26.0,-1,-0.3237557630580601
94362.0,-26.4577446501446,16.497471901867,-30.1773174564996,8.90415677106517,-17.8925996927224,-1.22790388102871,-31.1973285494605,-11.43892041491,-9.46257260540015,-22.1870885620007,4.41999660154863,-10.5923050053728,-0.703795803703315,-3.92620731586873,-2.40024649210124,-6.80988994039049,-12.4623149481086,-5.50105078380738,-0.567939572890149,2.81224110932946,-8.75569832116533,3.46089334478551,0.896537503959012,0.254835536763482,-0.738096558530353,-0.966564233789852,-7.26348214633855,-1.32488430656137,1.0,1,26.0,-1,-0.3237557630580601
94362.0,-26.4577446501446,16.497471901867,-30.1773174564996,8.90415677106517,-17.8925996927224,-1.22790388102871,-31.1973285494605,-11.43892041491,-9.46257260540015,-22.1870885620007,4.41999660154863,-10.5923050053728,-0.703795803703315,-3.92620731586873,-2.40024649210124,-6.80988994039049,-12.4623149481086,-5.50105078380738,-0.567939572890149,2.81224110932946,-8.75569832116533,3.46089334478551,0.896537503959012,0.254835536763482,-0.738096558530353,-0.966564233789852,-7.26348214633855,-1.32488430656137,1.0,1,26.0,-1,-0.3237557630580601
11621.0,-27.670568881696,-34.607648642371,2.24307917299569,10.4630204180986,34.0993093435765,-23.4967139298714,-26.5481437726301,-0.779133713877862,7.49657679827683,6.60551151788845,1.28979497552563,0.408602470819902,2.80517802436893,0.730664207436887,2.84202260112544,-0.0537852483636162,1.30894876083937,-1.92345880451795,4.55535937937598,-12.8340416351954,-4.6510233522848,-1.62788342251667,-11.6699935157405,2.19262555708908,-2.48306888940391,1.78818878219345,8.25437559746772,-3.50925021984217,55.25,0,3.0,-1,-0.3218288963434657
145283.0,-21.5324775220822,-34.7047676182969,-8.30303527679205,10.2641750659905,3.95717475016192,-3.22969463323188,-4.06676833550481,-4.08397095056097,0.554071558866492,-2.16686663470641,0.939704994559361,3.10892166798271,0.808612501656661,4.10977929822223,3.01703875470661,0.554017829796582,1.17460854966388,0.601034641410773,-4.35367948480622,19.7464530836708,5.19871759276142,-7.33107784160372,-32.828994997462,0.118985764645557,-8.69662677026752,-1.77806147572803,-0.519785758330671,2.71671646134579,10000.0,0,40.0,-1,-0.32170474687085737
70891.0,-33.4040816107793,-38.4368172925984,-6.47801853281469,12.6995419865184,12.7851077689593,-9.67422138990704,-10.1934380612556,-4.18049106636671,5.88256954006944,2.70563669792904,-0.858963774215016,2.81581689778445,2.73976841317498,-0.922051267256786,2.96938900114961,3.29401133537819,-0.0092250523426291,-1.77101664547658,3.0458920711834,-15.8414588244657,-4.11182253553156,-3.63518334468615,-22.575000441266,2.07094471097018,-3.64005533272773,-0.0169008197234089,9.20088256747164,-5.9449231213319,1235.79,0,19.0,-1,-0.32141670931053434
82802.0,-11.6367043106373,9.12733458711508,-6.0552246448296,0.479269022784714,-5.03510605925659,11.4239210645956,-21.7016004796739,-50.6884193567503,-5.94520194371825,-8.53176989162681,-3.38638518899372,4.29951125250799,-2.88864317010604,7.51840278124594,0.0198184279838721,1.94329703059569,2.41850062429699,2.54838144837708,-3.51011391228584,10.6092198758976,-22.7575398590576,7.35725516177051,3.40764636443791,-1.64178404350086,-1.3955296663248,-0.359248618994772,-0.0226311247399591,0.242547638039431,305.25,0,23.0,-1,-0.320259108524813
86570.0,-36.5105831707971,-40.9380484424022,-5.37798649493194,11.4745895673491,11.0669463279263,-5.98259437508946,0.0689631464156986,-3.91845054584783,7.19332680369628,4.17396495267233,1.53078056527597,0.579988031749372,2.23787055003083,-4.70567487711348,2.17969213580076,4.20261066666253,-2.8639220134624,-0.13217427433889,4.60600657015918,-22.8385483047643,-8.03754350385756,3.25844727952837,15.8794213574391,0.665993785767426,7.51958867870916,0.671344875063645,-3.82903944551164,22.6200722185803,102.0,0,24.0,-1,-0.3167497153030463
83065.0,-12.7340627340101,8.91083719749519,-6.91746126353966,0.667323967182327,-5.8884990227677,11.6079226195638,-21.5706501759664,-50.4200900644342,-5.88788645676076,-8.50466309805782,-3.46024754900337,4.4729205841361,-2.74885938217443,7.75459874805484,0.0927621431246009,2.1844416993212,2.54725286077863,2.52534747048842,-3.54070349545079,10.2664209105772,-22.889347040939,7.24876260653587,2.87517008643232,-1.58064919019633,-1.43495350222523,-0.357634656008307,0.208634663333197,0.0206357783183266,407.0,0,23.0,-1,-0.31613833228456023
119713.0,-20.9248974344676,-37.9434520078454,-14.0602812514662,10.4730053591961,-10.8666391397557,6.25665449264906,14.9605214472269,-2.39215544778741,-0.597075587755593,-5.34124880430366,0.713032834250581,1.36129664869424,1.41076018309965,2.96993600298439,1.44111445655652,1.13421180167615,0.297531973084618,1.34082009238503,-4.39242090902923,23.6490945681255,6.8298096870742,-6.92635333081555,-9.92865678306739,-0.447083812247433,-4.84815081359338,-2.24162029000295,-2.1407232945292,2.00149228131724,11789.84,0,33.0,-1,-0.31612395663326165
18088.0,-12.2240206243564,3.85415032971366,-12.4667657248211,9.64831072711484,-2.72696132147655,-4.44561038185083,-21.9228110340575,0.320792273696859,-4.43316165783721,-11.2014000859835,9.32879925655782,-13.1049334662012,0.88848078772943,-10.140200337183,0.713465392614318,-10.0986706554809,-17.5066115481045,-8.06120798966267,1.60687003263877,-2.14718143950284,-1.1598299509044,-1.50411888189644,-19.2543276173719,0.54486672601225,-4.78160552206407,-0.0077722810999307,3.05235768679424,-0.775035651186717,1218.89,1,5.0,-1,-0.3160196062098961
82543.0,-10.8836221135821,9.22737486942549,-4.9259719479721,0.30809318160931,-4.08611984479901,11.2212825396984,-21.9269343997539,-50.9433688677023,-6.10580279093824,-8.64027296255543,-3.26379442691557,4.11144111420697,-3.03346290269742,7.29322559586672,0.0582538219938094,1.70726200071027,2.34487518321449,2.54885017847981,-3.44013711073089,11.0103481032508,-22.6656846048615,7.2201576544005,3.33233893512142,-1.67639613040167,-0.939541962370509,-0.283478380027016,-0.343274904704088,0.442316312058922,203.5,0,22.0,-1,-0.31460529989910513
130956.0,-23.2096020498176,-20.0567844409011,-11.8516490722243,4.81152339822281,-16.6589926496739,13.3487142684987,23.4752170754435,-8.3855746910629,4.09470765507311,1.50522348807831,3.57930438766251,-1.12368031338149,2.29881347693645,-4.33158318842345,3.89897053769312,4.7209587607403,-2.76300087439913,-3.15859530737368,2.66095540918136,-25.2223452405297,-9.01947238251364,1.03962008502819,2.99019564453097,0.230235625120542,3.21482657768884,1.04792556472698,-0.0376772472490417,14.0463013418077,4248.34,0,36.0,-1,-0.3145529391127426
44423.0,-33.0171744306281,-39.8183101230426,-1.44597061252227,10.7396591835542,28.7626712867503,-19.9963485415145,-19.0839072866833,-1.99288685937647,5.00071184881214,4.89564652139832,2.02721766658765,3.16241462161813,1.76157611242275,-0.113249411691741,2.98426087829649,3.46223460342388,-1.89842795806129,-1.38382409897324,1.10005593952312,-15.8064758003938,-5.29820955027304,-1.7017343939953,-12.5295236042724,2.05701894734193,-1.16694391064225,0.156381264102555,10.5078843530835,-4.12744237902874,2310.0,0,12.0,-1,-0.31363547738300723
172273.0,-9.03053758557667,-11.1125842542723,-16.2337976644689,3.59202094411477,-40.4277263001722,23.9178371266367,44.0544613631638,-7.27777810792408,-4.21063731756527,-7.77643452992317,0.214172732984886,-4.49985114387166,0.24100546098536,0.537895096482713,2.9019379219584,2.32609902865444,-0.402142167443002,1.25737914875607,2.00814513637096,2.45455255055959,-0.269047872221174,0.988143688041221,7.0400279281398,0.347693499027976,2.52086889415488,2.34249451257631,3.47817546067884,-2.71313604337422,10199.44,0,47.0,-1,-0.3131340281657049
46253.0,-21.7806653711401,-38.3053101842846,-12.1224690662748,9.75279092085636,-12.8807937810193,4.25601709432048,14.7850510365002,-2.81825271283549,-0.66733808724369,-5.54558967391295,1.06754945369055,0.832725596903818,1.5921655924082,2.78852111864313,2.56951968863488,2.72150524910154,-0.613874786465519,3.49079843655083,-3.83886333284025,24.1338941917421,7.43747786909768,-5.61943900991097,-10.5470384197866,0.653249060509702,-4.23240919460183,-0.480459129230095,-2.25791314015678,2.0824879785445,11898.09,0,12.0,-1,-0.3115995428449284
42951.0,-23.7128394089686,-42.1726875231095,-13.3208246805279,9.92501936512661,-13.9455376404468,5.56489131600864,15.7106439822399,-2.84425261686592,-1.58072500831757,-5.5332559073632,1.44669482617669,0.90267505415758,1.74697926404009,2.35413099249729,0.801598168355565,2.06847490432671,1.413407352408,0.74831970603822,-3.63737113118018,26.2373907895659,7.92159987893745,-6.32070956224581,-11.3103376053523,0.404175327599178,-4.54727807360067,-1.57711817570979,-2.35738472087658,2.25366209932537,12910.93,0,11.0,-1,-0.3110225399933261
133161.0,-28.85980090612,-30.6038578939955,-6.20380469018211,12.1550161174889,2.66189212859295,0.0126512193283295,7.55165047767762,-4.27096077420886,0.766358510128539,4.64879284523851,1.77755171492027,-1.22671273747337,2.96956697854141,-3.217317665065,3.44959364029322,3.00123257381151,-2.14084260886418,0.75692475398123,5.57211332687969,-23.6468903321673,-9.71518121249366,2.12616663455219,17.7517305591435,0.86498819194725,5.85248357091456,1.60482855215622,8.93263874924168,-4.07377852191725,1860.0,0,36.0,-1,-0.31024070354265454
136124.0,-37.0542949190923,-35.6998286068623,-19.8808784283389,9.5528494793208,-16.7018661091908,9.7418832305205,21.0145869011127,-6.41438997272029,5.75101699396997,2.5983669112261,3.25505002003178,0.731349130142682,3.65020809576945,-2.36278398230223,4.76677502665306,5.60012294687188,-2.13812078819993,-3.02525365280508,0.30719555698186,-15.4065937057571,-7.16724656670522,-2.8176291859302,-14.4142068361305,1.22359412945378,-3.12960862336136,-0.689271131202785,0.289896799481083,-1.18189222955805,1676.6,0,37.0,-1,-0.3100824481713702
55709.0,-16.9500636620579,-16.4173945674006,-12.5233807446677,6.55563794052056,-27.7529636622286,18.0720312608985,28.5040653746232,-10.1522197291111,2.12467349271092,-2.85601366086243,0.121804270595809,-1.61983443201763,2.23110714764397,-3.04154007715448,2.63040092893107,5.00009588690437,-1.74547236848858,-1.12916688395342,2.63962359838722,-19.9026107918504,-5.93259400517973,0.0500972502803069,-10.8559487224695,1.55040741001071,-0.502172254002991,0.821713980107178,12.1524011068287,-4.00983880392896,8790.26,0,15.0,-1,-0.3099934916331969
